Date,wh
2005-8,2.03275013
2005-9,2.023579121
2005-10,1.534842134
2005-11,2.384157896
2005-12,1.81810534
2006-1,1.918052673
2006-2,3.422210693
2006-3,2.126353025
2006-4,2.256736994
2006-5,1.523842216
2006-6,1.829449892
2006-7,1.374263287
2006-8,1.363105297
2006-9,1.224368453
2006-10,1.723950148
2006-11,1.279947639
2006-12,1.773631692
2007-1,2.27878952
2007-2,3.640562534
2007-3,2.744894981
2007-4,1.257789493
2007-5,2.012473822
2007-6,1.651526332
2007-7,1.002263069
2007-8,1.230000019
2007-9,1.00231564
2007-10,2.062421083
2007-11,2.578210831
2007-12,2.02347374
2008-1,2.499000549
2008-2,2.594895124
2008-3,1.668263197
2008-4,0.874631584
2008-5,0.907947361
2008-6,0.780157924
2008-7,0.469263166
2008-8,0.7247895
2008-9,0.63026315
2008-10,1.690368414
2008-11,1.723736763
2008-12,1.46831584
2009-1,2.006842136
2009-2,0.835842192
2009-3,0.500999928
2009-4,0.600294054
2009-5,1.091599941
2009-6,1.078176498
2009-7,1.31868434
2009-8,0.818454564
2009-9,1.601789355
2009-10,1.119105339
2009-11,0.838300049
2009-12,1.302210689
2010-1,0.769052684
2010-2,1.776699781
2010-3,1.934789777
2010-4,1.272500038
2010-5,0.692444503
2010-6,0.908000052
2010-7,0.704111099
2010-8,0.941210568
2010-9,1.022176504
2010-10,0.586833298
2010-11,0.502631605
2010-12,1.286750078
2011-1,1.096789479
2011-2,1.624000072
2011-3,1.983529449
2011-4,1.601578951
2011-5,0.535894811
2011-6,0.630368412
2011-7,0.569222212
2011-8,0.864600003
2011-9,1.684736967
2011-10,1.74584198
2011-11,1.451736927
2011-12,2.201210737
2012-1,1.658833385
2012-2,1.309366703
2012-3,0.780210495
2012-4,1.168947458
2012-5,1.501684308
2012-6,1.601222277
2012-7,1.52936852
2012-8,2.467058659
2012-9,2.140052795
2012-10,1.673684239
2012-11,1.090353012
2012-12,1.790315747
2013-1,0.85937506
2013-2,1.557105303
2013-3,1.918882489
2013-4,1.438705921
2013-5,1.777181983
2013-6,0.727555513
2013-7,0.669315815
2013-8,0.643592715
2013-9,1.08568418
2013-10,2.134593964
2013-11,3.346500158
2013-12,1.610722423
2014-1,3.220647573
2014-2,3.793789864
2014-3,2.872684479
2014-4,2.725055933
2014-5,2.701483727
2014-6,2.65610528
2014-7,1.001649976
2014-8,1.451684356
2014-9,1.842588305
2014-10,1.886412024
2014-11,1.418350101
2014-12,0.534222305
2015-1,1.324421287
2015-2,0.841000021
2015-3,0.658105254
2015-4,1.707105279
2015-5,2.761473894
2015-6,1.964764714
2015-7,0.675000012
2015-8,1.026388884
2015-9,0.741250038
2015-10,1.818052769
2015-11,1.028149843
2015-12,0.500750005
2016-1,0.555999994
2016-2,0.752421021
2016-3,0.621117651
2016-4,1.385158062
2016-5,0.835684299
2016-6,1.690368414
2016-7,2.161176682
2016-8,0.874176502
2016-9,0.885650158
2016-10,0.681058764
2016-11,0.799454629
2016-12,2.042235136
2017-1,1.041210532
2017-2,0.798470616
2017-3,0.58782351
2017-4,0.552153826
2017-5,0.453300059
2017-6,0.758999944
2017-7,1.901526451
2017-8,0.720176458
2017-9,1.993000031
2017-10,1.366166711
2017-11,2.256625175
2017-12,2.736722469
2018-1,2.483058929
2018-2,2.572727203
2018-3,1.324368477
2018-4,1.565750003
2018-5,3.06689477
2018-6,1.418684244
2018-7,1.26884234
2018-8,0.694823563
2018-9,0.591473758
2018-10,0.467000008
2018-11,1.634736896
2018-12,1.757000208
,1.26011765
,1.590579033
,1.207684278
,2.811473846
,1.657105446
,1.179500103
,1.877470732
,0.534000039
,1.397150159
,2.328789473
,2.451699972
,2.326322556
,1.662631631
,3.177999973
,1.314294219
,1.304999948
,1.04110527
,1.181250095
,2.147741079
,1.479526401
,0.949066579
,0.632400036
,0.622000098
,0.494470596
,0.750941217
,1.768157959
,0.627888918
,1.626657844
,2.468967915
,0.870785654
,1.557315946
,1.777705908
,1.246526361
,1.568263173
,1.185578942
,1.496419549
,1.468421102
,1.540578961
,0.941210568
,0.909529448
,1.674647212
,1.341052771
,1.196631551
,1.111724019
,1.979157686
,1.402500153
,1.513050079
,0.918750048
,0.794785798
,0.692499995
,0.722250044
,1.116655231
,1.155388951
,0.885736942
,0.680315733
,0.769599974
,0.548588216
,0.876764715
,2.362000227
,1.834736824
,2.733842373
,2.129052877
,1.100275874
,2.090105057
,2.439842463
,1.571050048
,1.655111194
,1.990263343
,1.894235253
,0.833000004
,1.330896735
,1.241052866
,1.019000053
,1.749058843
,2.289058924
,1.152157903
,2.517263412
,1.595000148
,1.547666788
,5.654118061
,2.783789635
,1.901420951
,2.283125162
,0.74621433
,1.522176623
,1.202210546
,0.959699929
,2.064352989
,1.914285779
,2.203937531
,2.6256001
,2.317631721
,2.585764647
,1.900889039
,2.262158155
,1.056077123
,1.263157845
,1.013233423
,1.265350103
,0.67484206
,1.435158134
,1.617722273
,1.529764771
,3.041611433
,2.308600187
,1.335631728
,1.529315948
,1.076352954
,2.221687794
,2.350947618
,3.527777672
,3.276083708
,1.280833364
,2.278947353
,2.127833366
,0.600000143
,2.007294178
,2.138062477
,2.617105484
,1.772764802
,2.918555737
,0.487111092
,1.481411815
,1.562684298
,1.385470629
,1.44078958
,0.82452637
,0.791263223
,1.036749959
,0.812692285
,0.680368423
,2.2666471
,1.821500182
,1.601578951
,1.113315821
,0.549437523
,0.624789476
,0.588387132
,1.157842159
,0.780210674
,1.430588245
,0.896300018
,0.693933368
,0.804941237
,0.719210505
,0.804233313
,0.769105315
,0.674709678
,0.547999978
,2.21194458
,3.551200151
,1.805444479
,1.468263268
,2.295473814
,3.821631908
,4.095423222
,0.536800086
,0.719210505
,0.813473701
,0.78700012
,0.833000064
,0.88568759
,1.087571502
,1.650125146
,1.46836853
,1.912368417
,0.891263247
,2.058764696
,1.874353051
,1.340842247
,1.639449835
,1.459722281
,1.260350227
,0.680966735
,2.850316048
,2.489631653
,1.108823657
,1.67373693
,1.256294131
,0.752421081
,0.857466638
,1.798733234
,1.666000128
,0.806500077
,2.239111423
,1.879315853
,0.698117733
,1.083353043
,1.307600021
,1.179999948
,1.66866672
,0.710000038
,0.791315854
,2.032117844
,1.905000091
,1.970055938
,1.862473726
,2.261950254
,2.034700155
,1.041263223
,2.090157986
,3.012277842
,0.745764792
,1.94564724
,1.718052745
,1.518315911
,0.915933311
,1.895894647
,1.657000065
,2.672736883
,1.23777771
,1.457315803
,1.016000032
,2.123526573
,1.851750135
,2.073473692
,2.535900354
,2.395210743
,0.553722143
,0.694333375
,1.091210485
,0.94385004
,0.948300004
,1.435263276
,1.166999936
,1.612526536
,2.31763196
,0.680000067
,1.360200047
,1.497150183
,1.141105294
,0.710655212
,0.77463156
,1.662631631
,1.581533313
,1.04388237
,0.814999998
,0.807894766
,0.807842076
,1.392000079
,0.815645218
,2.080833197
,0.969999969
,1.290166736
,2.206736803
,2.0143888
,2.44282341
,0.69600004
,1.291307688
,0.774516046
,1.773579001
,1.323350191
,0.764117658
,0.739411771
,0.835789502
,1.401947498
,1.397250056
,1.908233404
,1.973772764
,1.921705842
,1.502500176
,0.796789467
,1.008235216
,0.80747062
,0.715666652
,2.373052835
,2.334315777
,3.161368608
,3.150000095
,3.504500151
,2.769058943
,1.47952652
,2.441100359
,1.960466743
,1.772647142
,1.562736869
,1.670722365
,1.60157907
,1.959000111
,1.285588264
,1.502550125
,1.069052577
,1.485105395
,1.348500133
,1.640500188
,2.356421232
,2.543499947
,0.50363642
,0.604333341
,0.45711115
,2.161799908
,3.111315727
,1.324161291
,2.828606129
,1.218100071
,1.862473488
,2.376706123
,1.759562492
,2.397222281
,1.7347368
,0.968451619
,0.835789502
,0.78578949
,1.639055729
,1.862526536
,1.668105364
,1.700625062
,1.945789576
,1.122100115
,0.772153854
,0.630421102
,1.374315858
,0.84684211
,0.976529419
,0.893294156
,0.952315688
,0.941263199
,1.892800093
,2.209350109
,1.357344747
,1.968105078
,0.88026315
,2.73605895
,2.424058914
,2.37805891
,0.648566663
,2.219700098
,2.395263195
,0.674800038
,0.652473629
,1.457235336
,0.684647083
,1.424052835
,1.429684401
,0.952368379
,0.511300027
,0.559357166
,0.57980001
,1.549900055
,3.011368513
,2.950315952
,2.210812569
,1.12152946
,0.797666728
,3.263892889
,1.959363818
,1.613200188
,1.007894754
,1.324315906
,2.198705673
,1.959588408
,2.045705795
,2.112315893
,1.962526441
,2.09453845
,1.805166841
,2.613538504
,0.969052672
,0.66870594
,1.212875128
,2.306578875
,2.783736706
,1.539033294
,3.100235462
,2.572650433
,3.394473791
,2.350555658
,1.208706021
,0.830263197
,2.256684542
,2.228894949
,2.711250305
,2.63933301
,3.112706184
,2.966842175
,1.845947266
,1.479421139
,2.293411732
,1.901315808
,1.013421059
,0.79694736
,1.035774231
,1.063421011
,1.985588312
,3.12225008
,1.263263345
,1.568263173
,1.363157988
,0.716555536
,0.827250004
,0.702631533
,0.450625002
,0.963473678
,0.785842121
,0.583888888
,0.570437551
,1.518368602
,1.790315747
,1.771400094
,2.051433325
,1.902799964
,0.835736871
,2.279000044
,1.268894792
,1.157882333
,0.669315815
,1.69599998
,1.440684319
,0.716416657
,0.553500056
,1.47947371
,1.335315943
,1.18247056
,1.298500061
,1.843666673
,0.741368413
,0.696894705
,1.285421133
,2.467263222
,1.223350048
,1.180052757
,1.935353041
,1.379428744
,1.549950123
,1.19690001
,0.752473712
,2.868200064
,1.274714351
,1.189399958
,1.474000096
,1.446315885
,0.369200021
,0.923500061
,1.308000088
,0.441578954
,2.728263378
,2.056895018
,1.292551756
,2.611684084
,1.518210649
,0.748200059
,0.730368495
,1.025142908
,0.690650105
,0.523000002
,1.293200016
,0.692727327
,0.416888893
,0.393555552
,2.973600149
,3.088555813
,2.339833498
,2.711176634
,3.08388257
,2.023579121
,1.501631737
,1.631571531
,1.21889472
,0.80511117
,1.69599998
,1.528650045
,0.88925004
,0.831833482
,0.632600009
,0.452000022
,1.929052472
,1.160099983
,0.64085722
,0.692724228
,1.252052665
,1.824149847
,2.295631647
,1.596500039
,2.021687508
,1.473176599
,1.740315914
,2.162263393
,1.768714309
,2.767105341
,1.862578988
,2.092032433
,1.03642869
,0.606099963
,1.648750067
,1.538625002
,1.385263205
,1.200611115
,1.940210462
,1.534894824
,1.172000051
,1.211620688
,0.862333417
,0.719157934
,2.123473883
,0.944333375
,0.46282357
,1.217588305
,0.974526346
,1.307500124
,0.816500008
,0.835789502
,1.357684374
,0.756903231
,0.615312457
,1.372166753
,1.602000117
,2.106842279
,1.212700009
,1.650500178
,0.801400006
,0.65257889
,0.590037107
,0.702526391
,1.268428683
,0.946842074
,0.78578943
,0.48931253
,1.08563149
,1.623600006
,0.659800053
,0.648500025
,1.701631665
,1.291052699
,0.968999982
,1.118947387
,0.925176501
,0.46231252
,1.861250043
,0.996600032
,0.660814822
,0.535947323
,0.720500052
,0.602631629
,0.86915791
,0.631823599
,0.546333313
,1.370849967
,1.429684401
,1.479579091
,1.150903225
,0.780333459
,0.613684237
,1.560600042
,1.601578951
,1.50516665
,1.105600119
,0.971437573
,0.795285761
,0.795777857
,1.096666813
,1.726999998
,1.213368416
,2.165199995
,1.379812479
,1.383000016
,2.190687656
,1.99300015
,1.864055395
,2.657925844
,2.223315954
,2.34700036
,0.996736705
,0.856909156
,0.623250008
,2.134833574
,3.463949919
,3.277894974
,2.123421431
,2.033499956
,1.080105305
,0.727458298
,0.722235382
,1.131999969
,1.529866695
,1.357473731
,1.293333411
,2.21784234
,1.457315803
,0.784263194
,2.553333282
,1.923631787
,1.813600302
,1.446210504
,2.022166729
,0.835000038
,0.564333379
,3.188999891
,2.241266966
,2.240105391
,2.144000053
,1.113368511
,1.007947445
,1.471266627
,2.106789827
,2.474117756
,1.080052614
,1.056249976
,1.118827701
,2.144000292
,0.584941268
,2.41320014
,2.508067131
,0.644250095
,0.718518555
,0.776133478
,0.750400066
,0.614714265
,1.307000041
,1.547233582
,1.785357356
,0.867750049
,0.534727335
,0.704483807
,0.393000066
,0.457727253
,1.256933451
,1.320107222
,1.673142791
,1.144199967
,1.177666783
,0.565000057
,1.11740005
,1.226206779
,1.605666637
,1.136062622
,2.750666857
,1.162428617
,0.476666689
,0.621592641
,0.66200006
,0.547538519
,2.523750067
,0.876533389
,0.961300075
,1.753750086
,1.316466689
,0.905533493
,2.058000088
,1.614600062
,1.595172644
,2.673666716
,2.53093338
,1.139642954
,0.585666656
,2.773466825
,2.852083206
,2.912333488
,2.219200134
,2.008200407
,1.840833545
,1.340933323
,1.418416619
,0.550000012
,0.867866695
,2.626066923
,1.715000153
,0.57761538
,1.187916756
,0.746199965
,0.96657151
,1.173785806
,1.196999907
,0.699000061
,2.57066679
,1.873933673
,1.355400085
,0.612333357
,0.688454568
,1.844166756
,0.532636404
,1.749000072
,1.101166606
,0.374800026
,1.485133529
,1.839428663
,0.659800053
,0.477857172
,2.704333544
,0.970933318
,0.898800135
,0.955400109
,0.701545477
,1.57613349
,1.624071717
,2.480000019
,2.615545511
,2.181000233
,2.161999941
,1.946666598
,1.314666748
,0.708600044
,0.976300061
,0.979000032
,2.33825016
,1.964214325
,1.696400046
,1.716166615
,2.018333197
,0.909400105
,1.484500051
,1.355933309
,1.611400008
,1.466666698
,0.924466729
,1.230333447
,1.000466704
,0.981000066
,1.137000084
,2.223333597
,1.775733471
,0.506833375
,0.753666639
,0.820727348
,0.627166688
,0.385500044
,0.71872735
,0.495375037
,0.810142934
,1.614923239
,2.237333059
,0.700666666
,0.546999991
,0.423600018
,0.757250071
,0.453600019
,2.593750238
,1.119199991
,0.688599944
,0.740777731
,0.450000018
,2.036333561
,1.332066894
,1.31308341
,1.218000054
,2.372466564
,2.183066845
,0.930500031
,0.612727344
,0.620400012
,1.173142791
,1.850285769
,2.198999882
,2.601833344
,1.393000126
,1.234272718
,0.148000002
,0.525777817
,1.607166648
,1.866333246
,1.978727341
,0.946200073
,1.085333467
,1.498142958
,1.336333394
,1.389666915
,1.559818149
,1.717857242
,1.854133368
,2.026666641
,1.198600054
,1.661000133
,1.306400061
,0.810333312
,1.583000064
,2.228333473
,1.408000112
,0.596428514
,0.783399999
,1.291500092
,0.898533463
,1.011066675
,0.659500003
,0.508333385
,0.606272757
,1.297714353
,1.13707149
,0.658636332
,1.329166651
,0.431200027
,0.445625007
,0.456428587
,0.546733439
,1.538193464
,0.335000008
,1.454200149
,1.413727283
,0.616333365
,0.961199939
,1.197266817
,1.038166761
,1.282999992
,1.416272759
,1.298666835
,1.422466636
,2.014400005
,2.122666597
,3.037400246
,3.062000275
,2.650000095
,1.600333452
,0.717000067
,1.091750145
,1.986647248
,2.002000093
,0.555500031
,1.718928695
,2.395200014
,2.281000137
,1.736533403
,1.670000076
,2.570133686
,1.826000094
,2.127636433
,1.928799987
,1.987133384
,0.96450007
,1.291500092
,1.46873343
,1.838466883
,1.619666696
,1.800583363
,2.195800066
,1.230800033
,1.296375036
,1.156909108
,1.539166808
,2.447866917
,0.737400055
,0.786937535
,0.663000047
,1.525428653
,0.63500005
,1.605500102
,0.997687578
,0.94416666
,1.647143006
,1.426249981
,1.743125081
,0.739400029
,1.072375059
,1.419166684
,2.747666836
,2.23513341
,2.237062454
,2.393273115
,0.457300037
,1.711799979
,1.322399974
,2.205400229
,1.216133356
,1.722799897
,1.801466584
,1.991727352
,1.596428752
,1.065937519
,2.164928675
,1.704142928
,0.539800048
,2.395166636
,1.749863744
,1.084714293
,1.229933381
,0.901363611
,2.15079999
,1.195466757
,1.209400177
,1.293200016
,1.79306674
,2.272181749
,0.791428626
,2.166800261
,1.511600018
,0.720499992
,0.623466671
,1.443818212
,0.558833361
,0.535333395
,0.384375006
,1.977000237
,0.441166669
,0.579375029
,1.582166791
,2.67568779
,1.83280015
,1.582000017
,1.011642933
,0.979272842
,0.509500027
,1.063466668
,1.450000048
,1.28454566
,2.018000364
,2.487267017
,0.971733332
,1.074818134
,0.873666704
,1.640666842
,2.624214649
,2.561818123
,2.629333496
,0.877714276
,1.829266787
,1.759636402
,1.647466421
,1.703266859
,1.538250089
,1.905533433
,1.938818097
,1.828428626
,1.955733538
,2.079666853
,1.824500084
,2.043066978
,1.981882453
,1.908421366
,1.762800217
,1.468571544
,1.93473351
,1.275333405
,0.935952323
,1.971900368
,0.761999989
,0.442000031
,0.563857198
,0.665499985
,1.600399971
,1.796150208
,1.09920001
,2.427500153
,1.386066794
,1.752250099
,1.675400162
,1.187800026
,0.999353051
,0.995666786
,0.920307673
,1.279761996
,1.060599923
,3.227133512
,1.940850067
,1.181099987
,0.751250029
,2.34433341
,2.377636194
,1.3739501
,2.135600281
,1.206400108
,1.650904701
,1.223933458
,1.261857152
,0.601850033
,0.718099976
,1.039900017
,0.729866683
,0.754894708
,0.634833336
,0.41600003
,1.037866712
,1.022400093
,1.104400158
,0.825120087
,0.848125041
,0.49015793
,0.343000025
,1.07918191
,1.059500027
,1.253999996
,0.486937493
,1.774761927
,1.820333362
,1.464599967
,3.638158296
,1.779700089
,0.655950069
,0.485687524
,0.685799956
,2.22395252
,2.152304608
,0.917800009
,0.462500016
,0.504000008
,0.540950012
,0.789071492
,1.05340004
,1.655066609
,1.426727414
,1.50445013
,0.886899948
,1.065149975
,1.15114994
,1.326800108
,2.589666843
,2.272250175
,2.389050293
,0.774550009
,0.918950081
,1.450916767
,2.033949852
,1.523714338
,1.021933317
,1.415950012
,1.501600027
,1.698250008
,2.499571482
,2.081666708
,2.123454332
,1.645526484
,1.199300098
,0.669000053
,0.468666712
,1.85373342
,1.219357252
,2.348500061
,1.557700062
,1.534950066
,1.413000016
,0.915000021
,0.800545454
,1.046700096
,1.073799992
,0.536363661
,0.60085719
,1.243066669
,2.23655014
,1.328800106
,1.012533307
,1.614100099
,1.907450104
,1.61135006
,2.265450287
,2.865050125
,2.063266993
,1.779666662
,1.508300018
,1.284380958
,2.301849747
,1.125650024
,0.588066697
,0.723090947
,1.087650013
,0.711000061
,0.681100035
,0.576789505
,0.622285783
,1.800049973
,1.067200089
,0.667533338
,0.775666654
,0.786650038
,1.168000031
,0.701250029
,1.648450279
,0.356000036
,1.16685009
,2.528150177
,1.435762042
,1.889571599
,2.045866728
,2.266181946
,1.462450027
,1.977750015
,0.74782612
,0.49120003
,1.057692308
,0.730933309
,1.321619215
,0.819052696
,1.410071373
,1.708272934
,1.34014284
,2.037999916
,1.446260867
,0.396200031
,0.492625028
,0.695133464
,0.695750046
,0.97045002
,0.819350052
,1.192499924
,1.325350094
,2.246190752
,1.214538455
,0.949499965
,1.018500137
,0.893650055
,0.748450041
,0.510833323
,0.432764698
,0.800550079
,1.070850086
,1.473333359
,0.660333395
,1.23770841
,1.278428759
,3.010700035
,3.230217643
,1.458666921
,1.432272792
,2.809111277
,2.222105327
,1.501045574
,2.359444512
,0.998600066
,1.719800186
,1.611600113
,1.375800037
,0.864272833
,1.810149956
,1.367857252
,1.465928674
,1.886133552
,1.062749958
,1.031100082
,0.494999992
,0.964400172
,0.601300001
,0.586149979
,1.120250034
,2.009000206
,2.024000168
,2.766400099
,1.625000119
,3.261000061
,2.121900177
,1.62935009
,2.904800177
,2.763428643
,1.851199913
,1.329750061
,1.944687605
,1.378428578
,2.392300034
,2.775533438
,2.887300301
,1.373650074
,1.964050102
,1.781333447
,1.411727309
,1.237111198
,1.594900036
,1.277399921
,0.554117652
,0.988899994
,1.447599983
,0.820200026
,2.045599937
,2.592550087
,1.266285851
,0.984235315
,1.186000061
,0.896733344
,1.047000051
,1.168181853
,0.963100052
,0.95800027
,0.778333426
,0.939333386
,2.542400122
,2.115947523
,1.365450096
,1.391133428
,1.565333486
,2.790375137
,1.404300022
,1.033750153
,0.55726668
,1.739550018
,1.166000034
,0.772875071
,0.658294117
,1.691750145
,1.189409256
,0.605757594
,0.983800062
,0.549538466
,0.624647084
,1.10180006
,0.687500048
,0.413923117
,0.928631632
,1.179550076
,0.556705924
,0.243214301
,0.597000027
,0.61873697
,1.327357173
,1.176350117
,1.452761877
,1.733049965
,1.940950012
,2.937555525
,0.852300072
,0.920750046
,0.421714276
,0.621388912
,0.911055565
,1.777500033
,0.74542863
,0.550000022
,1.944325986
,1.684571539
,1.301846266
,0.568624973
,0.28021431
,1.112349987
,1.657380967
,3.431450272
,3.342619033
,0.588000059
,1.530599976
,0.295352964
,2.54953359
,2.453882554
,1.73819685
,1.319300175
,1.574666659
,2.285166634
,2.54388894
,2.526722378
,2.222117705
,1.320800018
,0.914150047
,0.503388935
,0.616549969
,1.242850113
,0.862523851
,1.043055534
,2.157799911
,2.236050034
,1.784983516
,1.165700054
,0.83390007
,1.759250069
,2.264222039
,2.263400269
,0.603058871
,0.798400068
,1.395150089
,2.038899803
,2.538618905
,0.188285708
,1.131210528
,1.092233419
,1.235823687
,2.269143059
,2.412842198
,1.961700058
,2.866350174
,2.118411793
,1.250400162
,2.166149902
,1.627611266
,1.740625143
,1.304333369
,1.502200031
,1.600693822
,0.39633335
,0.865809577
,0.432588269
,1.320600033
,0.782294161
,2.35294448
,1.576350117
,1.248950005
,1.383615494
,1.572611067
,1.152714457
,1.181449986
,1.316649914
,0.937749958
,1.247193575
,1.490950012
,0.894000053
,1.309000127
,0.210384626
,0.580850077
,0.42072222
,1.452300167
,1.89335022
,1.206500244
,2.030500221
,2.102722592
,0.363124996
,0.651500013
,0.367461535
,0.492666721
,0.664950085
,1.011100006
,1.101100063
,0.850550079
,2.28076486
,1.043800068
,0.612750053
,0.531950057
,1.573347838
,1.254750133
,0.769111209
,1.804300117
,2.214428765
,1.768476395
,0.547749996
,0.646722211
,1.444656372
,1.078875065
,1.447400093
,2.315450096
,2.747777939
,2.253350067
,2.459237962
,1.735764784
,1.235650063
,1.088080063
,1.363749981
,1.093949986
,0.509117687
,1.526500034
,0.913750172
,1.722389115
,1.366800117
,1.523750019
,2.033450317
,2.188100052
,2.455647188
,2.115706051
,2.520900154
,2.045999908
,1.121000041
,0.91758829
,1.165761948
,1.081000077
,1.47966671
,2.678055657
,1.823600197
,1.460349941
,2.914950371
,2.42650032
,2.241799927
,2.034750366
,1.44011116
,2.032941257
,1.37954998
,0.880842108
,0.936476208
,0.833736922
,1.381999969
,1.066349983
,0.964277691
,1.091450024
,1.109050083
,1.639050102
,1.883904593
,1.682529562
,0.825285775
,0.569444497
,0.517785754
,0.820315813
,0.646450043
,2.875684437
,2.30775013
,0.768142905
,1.155600071
,1.589450073
,1.908347918
,1.006950092
,2.581799889
,0.71510005
,0.549277782
,0.855230772
,1.187200165
,2.581299973
,2.052823684
,0.572000102
,0.64905267
,1.582250118
,0.781649971
,0.143933328
,1.718200111
,2.1770998
,2.591294233
,0.498055564
,1.852600098
,1.786750031
,1.61255561
,0.856000059
,0.728149986
,1.578050041
,1.850100136
,1.145850086
,1.128450108
,1.054722256
,1.709823608
,1.615350151
,2.581346365
,0.881307675
,0.777777778
,1.056000092
,1.191411748
,3.161571503
,2.289000118
,2.406450272
,2.199960175
,1.660437584
,1.682526337
,1.102333281
,1.369222429
,1.089941249
,2.970515396
,0.448375046
,0.612437546
,2.255222532
,2.572300148
,2.771809714
,2.126000298
,2.981350136
,2.376762027
,1.439050198
,1.0927001
,1.463235406
,2.590777927
,2.250349808
,2.57820015
,2.284411935
,2.253350258
,1.969400024
,0.47869997
,0.761300039
,1.472764744
,0.68739996
,0.951399994
,1.927299881
,3.549700165
,2.361300087
,1.903750229
,0.886352988
,2.286647348
,2.367100143
,2.272450256
,1.060750008
,0.738100004
,0.879349995
,1.040374994
,0.56181252
,1.413117689
,1.645899963
,1.422200108
,3.229949951
,0.569666757
,0.599750042
,0.473300028
,0.58662504
,0.901049995
,0.51712501
,1.028499985
,1.189381009
,0.617555565
,1.413150024
,1.959647235
,0.811700058
,1.134049988
,1.460047858
,1.080333256
,1.200705921
,1.03685706
,0.744600105
,0.417941234
,0.567350006
,0.836894738
,1.582476298
,0.817800045
,1.511333466
,0.639374971
,0.472562522
,2.368000255
,1.429300022
,1.10276195
,0.604999994
,0.433857134
,0.351058848
,1.858952477
,1.719294155
,2.012285868
,0.779650068
,0.957619077
,2.022700119
,1.353750038
,1.504000028
,1.485529507
,1.324349976
,1.302149963
,1.133250046
,1.566200256
,2.444555918
,2.465080109
,4.051666896
,3.33777788
,2.248350143
,2.178800201
,1.687549973
,1.208150101
,1.597799969
,1.778900146
,2.273999956
,2.839933523
,3.302300262
,1.9667726
,1.495222304
,0.761888928
,0.558235281
