lat lon wh tt qc back ws
-17.490686 153.27458 7.329867 9527.985056929965 1.0 8.014 18.237333
-18.2846 153.08806 7.5814447 9527.985211648824 1.0 7.963333 18.772223
-16.520096 153.50105 6.855 9527.98486782247 1.0 7.986667 18.73
