date,period,period_rolling,power,power_rolling,wh,wh_rolling
2016-01-12 14:45:45.690625,4.793227934416695,4.791467310443648,5.872480977225242,4.317724560701115,1.1177999496459958,0.863770560199453
2016-01-15 11:47:19.379595,4.012425710852289,4.765170623976609,1.193451170790174,4.190288052748567,0.550764757044175,0.8425309852366943
2016-01-17 02:39:39.200461,4.72086692927648,4.792703095568553,7.181353416511938,4.708189973399609,1.2455454739657317,0.9025464818729195
2016-01-22 12:44:16.344617,4.758619906842106,4.779466651504448,4.662907278448174,4.649821676147877,0.9996666378445096,0.8877918087664118
2016-01-24 23:18:18.495404,4.1583598270510524,4.421546491783376,1.3830813092276275,3.930098499249096,0.5824117660522461,0.8337565384407328
2016-01-27 00:38:11.197958,4.986094844602788,4.545216132407713,4.760364544053013,4.426822027632434,0.9867500464121499,0.9126991357946328
2016-02-01 10:42:49.153126,4.001576672217407,4.53297828203731,0.8425749323034847,4.3092200177047815,0.4633999824523926,0.8878917285567673
2016-02-05 22:36:43.005208,4.867140694305478,4.531842632310849,13.93330130892874,4.53119267644,1.7086668014526367,0.9022127261010442
2016-02-11 08:41:21.112847,6.531741986777756,4.758894945149115,13.643812807676285,5.941480860573918,1.4595557318793402,1.01272901630547
2016-02-13 10:22:13.979169,6.481815537740811,4.946515789962906,6.984910052850529,6.06508409119895,1.0483333269755046,1.0050105026754155
2016-02-15 10:19:53.924045,3.6571709746400205,4.907043041494877,0.45518524784926645,5.983054544205515,0.3562778102027045,0.9834008419152522
2016-02-18 07:42:49.031782,6.30337610701655,5.082877394577106,15.526365565464296,6.910278116311333,1.5849501609802246,1.0211124738057515
2016-02-20 21:55:42.191176,8.193347979885647,5.393924453107959,22.641688923428585,8.483419197023057,1.6787693317119892,1.0868781595963752
2016-02-21 06:41:12.034288,10.198286833034647,5.83068466946493,164.0222161477946,22.623309828911378,4.050000190734863,1.356252889699874
2016-02-22 21:53:15.578125,6.0509811749505475,5.948172057474789,6.075147896563316,22.751695339649117,1.0118889278835719,1.3573640069761526
2016-02-25 18:35:06.234376,5.1067241008679,6.034386991458138,13.327157652790142,23.837520461791165,1.6314166386922198,1.4527280863070593
2016-02-26 20:34:42.591667,6.459097699893329,6.168296341939097,20.89815833526816,25.304592624628903,1.8164999825613841,1.5281598986842624
2016-03-02 04:38:26.755581,9.775876358204773,6.468928009961236,109.41299549699848,32.313626197326364,3.3784999847412114,1.6823549058556748
2016-03-06 16:32:19.523437,4.476837509927215,6.5085330797703875,0.6949607612534268,32.30132501640553,0.3978888723585341,1.6768956466811866
2016-03-10 00:10:12.000000,5.138079810562065,6.531111339458437,2.9340470550282647,31.384720495247155,0.7631333470344543,1.598101192146338
2016-03-11 08:59:47.027344,4.995696844632321,6.4130025321641195,0.6025429895188446,29.01686068711421,0.3507222334543864,1.5021489645546495
2016-03-12 02:38:17.861979,4.620327285813248,6.284954300281915,9.113700420763656,27.595206382374887,1.4183333714803057,1.4961621364779105
2016-03-13 08:57:20.258732,5.073848447630754,6.180819047485699,3.2509099432885846,26.852856177775767,0.808352975284352,1.4496476538639826
2016-03-16 14:30:51.450284,5.148115086965133,6.272353479952622,9.537439982680864,29.079794705449366,1.3745454441417346,1.5588462662353293
2016-03-18 20:33:04.174478,5.504580396213579,6.217512545399834,13.746586893970623,27.984565576058028,1.595888879564073,1.5614921671873823
2016-03-21 03:21:40.697917,5.522113878855998,6.161708100531223,1.0380204170889533,26.949683779745502,0.4378421683060496,1.47955588199637
2016-03-22 00:35:28.551829,4.865779424920496,5.924024632319427,2.7117230250494475,25.526114787004133,0.7539000511169434,1.4134937905252951
2016-03-26 12:29:21.856771,5.226861350494387,5.531841399613937,10.214613478994774,15.190988957899593,1.4117499987284343,1.2414441498049331
2016-03-27 02:24:12.888889,4.975297181681968,5.521731636599634,9.01807314688484,14.859520918983801,1.3596110343933103,1.2205360263973248
2016-03-31 22:33:59.649998,4.993609240914456,5.4090017551397205,8.297905701936115,13.890270716419796,1.3018000602722168,1.1809437246827736
2016-04-01 08:23:55.210228,4.674784840100541,5.016610099900934,6.194111190784121,5.950356539018693,1.162454605102539,1.0104786954797988
2016-04-05 10:27:52.896484,5.305738410116435,5.037262122059183,15.25563057310856,6.615018970025112,1.7124168078104656,1.0606171320748463
2016-04-06 00:10:09.500000,5.350979568412555,5.099700840522423,13.274992742415673,7.513592682965273,1.5906250476837158,1.1458125731695021
2016-04-09 07:34:46.284466,5.127206171123365,5.098924151991087,11.231130255561158,8.106241483003336,1.494647082160501,1.198063554249934
2016-04-10 20:32:30.836804,5.0517590608587675,5.102928596007262,14.567330329802092,9.103726293023568,1.7148888905843098,1.2955040297592142
2016-04-11 07:32:20.209099,5.049351041505883,5.133573149985308,12.567844518327496,9.350450871420986,1.5932353524600755,1.3079970284006264
2016-04-15 08:26:24.063921,5.447854582323902,5.160287873891961,17.194116859163596,10.346394222554915,1.794091137972745,1.3784068971640833
2016-04-16 19:08:08.209559,5.789679224278649,5.206113883700069,36.947146945523166,12.304230434186508,2.5511178409352016,1.462447782649331
2016-04-18 19:05:41.719668,5.1250393411878274,5.179003808341086,11.58981012394876,12.150174950613517,1.5186471378102022,1.4569305153811973
2016-04-20 18:31:01.444443,5.1558341205438865,5.152840968461649,20.995459127753996,13.575706287089591,2.0378890567355685,1.5712195788404488
2016-04-22 06:30:22.601302,5.525397952071042,5.199956577543832,33.90688138163169,15.803931883988323,2.5016667683919267,1.696060058645805
2016-04-26 02:25:36.677285,6.309332809662886,5.30050510485386,72.23677193492843,21.09685628345272,3.4170769911545973,1.8761966753133938
2016-04-30 16:29:34.011159,5.544421802405612,5.317927726107556,30.706014762638354,21.783224746251694,2.376571655273437,1.91193774531054
2016-05-03 00:10:10.000000,4.84222597064238,5.355755388856398,8.032831277865217,22.961996987128366,1.3007059097290041,1.9695061291309082
2016-05-05 04:23:27.338542,4.724877914390769,5.310692712108853,9.098935416539222,21.971778303514856,1.4014167785644531,1.9289283183761614
2016-05-06 06:12:09.081112,5.0377070677941695,5.286975927599164,11.456832869867235,22.348546600273153,1.5229412527645336,1.9403766041951238
2016-05-08 06:09:40.779297,5.055707749365568,5.27045677201105,7.657548089072482,21.29918956375882,1.2428571156093051,1.8905537835818509
2016-05-10 06:07:15.332031,4.574458828031474,5.230974818933057,4.243587149133664,20.80007934187114,0.9726666344536676,1.8532694658885056
2016-05-13 17:45:39.566405,5.581093127444141,5.285663883857098,25.126248603863218,22.245552657071507,2.142750024795532,1.9061844849377096
2016-05-15 02:21:59.671712,5.817106244404533,5.323624052467629,34.576252117474056,23.126316904243115,2.4620834986368814,1.9458915573447935
2016-05-17 17:40:40.612847,5.689578295002455,5.306367786380516,29.036496920488617,22.974128444246574,2.2813892364501958,1.9368201584899505
2016-05-19 10:41:00.739584,5.753766707775696,5.354731429964199,30.795039492897356,24.45145378031954,2.3363159581234583,1.9997177600525085
2016-05-22 08:52:20.205337,4.927261276770211,5.321461482807488,11.777156901613516,22.89530962803182,1.5612942190731274,1.9181724395523532
2016-05-25 00:20:35.644163,4.9951725850061175,5.296362336822767,10.679271691353764,21.95561440213351,1.4766000747680663,1.8842053345689465
2016-05-30 00:10:10.000000,4.848960672580906,5.184026018585692,13.751258338205483,17.45672874084713,1.7006471157073977,1.752172267226854
2016-06-03 22:19:04.373699,6.331779255647293,5.278122477017775,12.337410378050894,16.71133649738,1.4096666971842449,1.709219050510909
2016-06-04 04:47:12.620193,5.45067858480161,5.338605866218678,5.938279221270156,16.447948481107577,1.0540770017183745,1.6802740691070692
2016-06-06 04:44:44.700087,5.257631434158932,5.3569328967490755,1.9127076857405723,15.652604715763689,0.6091111501057943,1.6041215605521744
2016-06-09 08:23:41.929688,4.1109017029472845,5.342175444230832,1.899140293256259,16.166296513110396,0.686400032043457,1.6109395462369618
2016-06-11 16:20:32.124132,5.214395835704309,5.331527143520288,19.348953668187022,16.431517942700115,1.945333480834961,1.6388057074534617
2016-06-13 16:18:05.296875,6.430798403602834,5.402335916533512,56.98656450149068,19.086544267502404,3.0062224070231114,1.7107617393057601
2016-06-15 12:25:05.500000,6.053388912498095,5.422026138874642,48.218188397903994,20.223372290871566,2.8501877784729004,1.7431037626254282
2016-06-19 06:22:13.636327,6.292340067262379,5.446664430089085,19.098832243091774,18.358887574560416,1.7594001770019532,1.6417218303575856
2016-06-23 18:16:07.552082,5.199530346877964,5.4714161637352445,14.79061535805333,18.632838343327673,1.7032499313354492,1.6546268951087058
2016-06-26 00:10:12.000000,5.598810877997252,5.526292372188984,23.666767156327268,19.813519749234356,2.076294183731079,1.7091445413780706
2016-06-29 04:20:45.493360,6.181128985174356,5.647398582424752,70.94397500604627,25.012857628128973,3.4213001251220705,1.86556754223395
2016-07-03 03:22:13.376085,5.758057408486707,5.6566201512632475,28.570211613178337,25.309303793549756,2.249500274658203,1.8975619366026377
2016-07-05 03:19:47.789388,5.549499861553208,5.604225803296662,14.716902060120239,27.28662345303602,1.6445557276407878,1.9955959334518019
2016-07-09 02:19:17.022070,4.874837642328881,5.5694263676757485,14.747620401967877,28.453433699965775,1.756500244140625,2.0999040329095138
2016-07-10 14:55:34.196691,5.504081407744895,5.696079068111894,24.104289051290905,30.47208358705983,2.1133530560661766,2.2296270350933973
2016-07-12 12:25:05.000000,5.426472585968719,5.715358772681386,28.73500325006114,31.325360821775657,2.323882341384888,2.2640405678706634
2016-07-13 14:13:10.591147,5.2880903869187215,5.67975307386783,23.587291255532968,30.680521691255436,2.1328333218892417,2.253106630705545
2016-07-15 04:30:01.358865,5.23956671899289,5.580483766817001,19.35231052930401,27.544333860239878,1.9408234988941864,2.164323388361468
2016-07-19 00:17:48.996267,5.332563264992119,5.52041496285817,13.983440570551204,24.691438207960477,1.6353334850735135,2.0630855305781854
2016-07-23 00:10:11.000000,5.300971524468326,5.437800917625332,12.946856230882178,24.17877354027635,1.5782352685928345,2.0479884548774256
2016-07-28 22:16:19.904687,6.215089815275407,5.515487236536743,61.80485252328721,28.499341135656618,3.184600067138672,2.18008340096375
2016-07-30 01:59:45.166842,5.896261274909264,5.4895901719671905,35.23074856494113,25.25268418646524,2.468538431020884,2.093468701500006
2016-08-01 01:57:16.847944,5.457232384427021,5.486893689672176,26.54001742709308,25.359961956517555,2.2270588594324447,2.104601214661043
2016-08-02 10:10:13.589194,4.956197766671476,5.42007205285424,10.908942747768602,23.888189551066745,1.4982501665751142,2.041997038987452
2016-08-03 01:54:50.558077,4.969516818504463,5.385413957904257,7.855718454996528,22.654922543676726,1.2697060528923485,1.9825900400570595
2016-08-07 20:14:51.578125,5.667313062289062,5.3944765118070155,29.801379885254153,23.815266991763956,2.3157778845893007,2.0342225136684835
2016-08-08 06:04:46.092328,5.555119461595064,5.446805882519799,27.960131666740946,24.831614012131112,2.265636444091797,2.073386836741651
2016-08-10 13:28:14.724266,5.468953294085919,5.444103719930648,24.512352747394615,24.863003527216016,2.1380000394933365,2.07528275854374
