lat lon wh tt qc
-23.958075 153.12846 3.8580002784729004 8604.362797851558 4
-23.9702 153.02051 1.4490001201629639 8608.76270453562 1
-23.921242 153.04265 1.5880000591278076 8608.762716471334 1
-23.872278 153.06477 1.78600013256073 8608.762728226255 1
-23.823313 153.08687 1.3860000371932983 8608.762739981175 1
-23.77434 153.10895 1.3550000190734863 8608.762751736096 1
-23.725363 153.13101 1.374000072479248 8608.762763671926 1
-23.67638 153.15306 1.3960000276565552 8608.762775426847 1
-23.627394 153.17508 1.5500000715255737 8608.762787181768 1
-23.578402 153.19708 1.3170000314712524 8608.762799117481 1
-23.529404 153.21907 1.3970000743865967 8608.762810872402 1
-23.480404 153.24103 1.6140000820159912 8608.762822627323 1
-23.431396 153.26297 1.6050000190734863 8608.762834563036 1
-23.382385 153.2849 1.5360000133514404 8608.762846317957 1
-23.33337 153.30681 1.503000020980835 8608.762858072878 1
-23.28435 153.32869 1.533000111579895 8608.762869827799 1
-23.235327 153.35056 1.3650000095367432 8608.762881763629 1
-23.186296 153.3724 1.5440000295639038 8608.76289351855 4
-23.137262 153.39424 1.5290000438690186 8608.76290527347 4
-23.088223 153.41605 1.6460000276565552 8608.762917209184 4
-23.039179 153.43784 1.4660000801086426 8608.762928964105 4
-23.71469 153.01698 1.3380000591278076 8614.278382613556 4
-23.763676 153.03905 1.3790000677108765 8614.278394413646 4
-23.812656 153.06113 0.9260000586509705 8614.278406213853 1
-23.861631 153.08322 1.1990000009536743 8614.278418013942 1
-23.910603 153.10535 0.9780000448226929 8614.278429814149 1
-23.95957 153.12749 1.0789999961853027 8614.278441614239 1
-23.964842 153.02322 0.7970000505447388 8618.678348705173 1
-23.915882 153.04535 0.9240000247955322 8618.678360460093 1
-23.86692 153.06747 0.8220000267028809 8618.678372215014 1
-23.817951 153.08957 0.7460000514984131 8618.678384150728 1
-23.768978 153.11165 0.5380000472068787 8618.678395905648 1
-23.720001 153.1337 0.7690000534057617 8618.678407660569 1
-23.671019 153.15573 1.1040000915527344 8618.6784195964 1
-23.62203 153.17775 0.7710000276565552 8618.67843135132 1
-23.573038 153.19975 0.5820000171661377 8618.67844310624 1
-23.524042 153.22173 0.612000048160553 8618.678454861161 1
-23.47504 153.2437 0.6510000228881836 8618.678466796875 1
-23.426035 153.26562 1.0700000524520874 8618.678478551796 1
-23.377022 153.28755 1.0040000677108765 8618.678490306716 1
-23.328007 153.30946 0.6150000095367432 8618.67850224243 1
-23.278986 153.33134 0.8190000653266907 8618.67851399735 1
-23.22996 153.3532 0.7620000243186951 8618.678525752272 1
-23.18093 153.37505 0.9790000319480896 8618.678537507192 1
-23.131895 153.39687 0.8710000514984131 8618.678549443022 1
-23.082855 153.41869 0.8960000276565552 8618.678561197943 1
-23.033813 153.44048 1.0470000505447388 8618.678572952864 1
-23.687983 153.00592 1.249000072479248 8624.194018916343 1
-23.736973 153.02797 1.5090000629425049 8624.19403071655 1
-23.785957 153.05005 1.3970000743865967 8624.19404251664 1
-23.834938 153.07213 1.4890000820159912 8624.19405431673 1
-23.883913 153.09424 1.4440001249313354 8624.194066162105 1
-23.932884 153.11636 1.4940000772476196 8624.194077962195 1
-23.98185 153.13852 1.1470000743865967 8624.1940897624 1
-23.998407 153.01035 1.6630001068115234 8628.593982024002 1
-23.949453 153.0325 1.8540000915527344 8628.593993959832 1
-23.900494 153.05463 1.6730000972747803 8628.594005714753 1
-23.851528 153.07674 2.0310001373291016 8628.594017469673 1
-23.802559 153.09882 1.628000020980835 8628.594029405387 1
-23.753584 153.1209 1.4860000610351562 8628.594041160308 1
-23.704603 153.14294 1.6910001039505005 8628.594052915229 1
-23.655619 153.16498 1.8990000486373901 8628.59406467015 1
-23.60663 153.18698 1.658000111579895 8628.594076605863 1
-23.557636 153.20897 1.683000087738037 8628.594088360784 1
-23.508638 153.23094 1.596000075340271 8628.594100115704 1
-23.459635 153.2529 1.7630001306533813 8628.594112051534 1
-23.410625 153.27483 1.7720000743865967 8628.594123806455 1
-23.361612 153.29674 1.496000051498413 8628.594135561376 1
-23.312595 153.31863 1.4070000648498535 8628.59414749709 1
-23.263573 153.34052 1.596000075340271 8628.59415925201 1
-23.214546 153.36237 1.4850000143051147 8628.594171006931 1
-23.165516 153.38422 1.5430001020431519 8628.594182761852 1
-23.116478 153.40604 1.2680000066757202 8628.594194697682 1
-23.067436 153.42783 1.6420000791549683 8628.594206452603 1
-23.018393 153.44962 1.7880001068115234 8628.594218207523 1
-23.714823 153.02138 1.343000054359436 8634.109666363802 1
-23.763811 153.04344 1.3170000314712524 8634.109678163892 1
-23.812796 153.06552 1.1299999952316284 8634.109689963982 1
-23.861774 153.08763 1.5130001306533813 8634.109701786772 1
-23.910748 153.10974 0.9280000329017639 8634.109713586862 1
-23.959717 153.13188 1.3750001192092896 8634.109725386952 1
-23.962788 153.02953 1.755000114440918 8638.509629810462 1
-23.91383 153.05165 1.812000036239624 8638.509641655837 1
-23.864866 153.07378 1.8380000591278076 8638.509653410758 1
-23.815899 153.09587 1.9000000953674316 8638.509665256133 1
-23.766926 153.11794 1.9630000591278076 8638.509677101392 1
-23.717947 153.14 1.7970000505447388 8638.509688856313 1
-23.668964 153.16203 2.0390000343322754 8638.509700701688 1
-23.619978 153.18405 1.9440001249313354 8638.50971245661 1
-23.570984 153.20605 2.123000144958496 8638.509724301985 1
-23.521988 153.22803 2.071000099182129 8638.509736056905 1
-23.472986 153.24998 1.9890000820159912 8638.509747902164 1
-23.423979 153.27193 2.058000087738037 8638.50975974754 1
-23.374968 153.29384 1.6780000925064087 8638.50977150246 1
-23.325953 153.31575 2.0 8638.509783347836 1
-23.276932 153.33763 2.2360000610351562 8638.509795102756 1
-23.227905 153.3595 2.1090002059936523 8638.509806948015 1
-23.178875 153.38133 1.8000000715255737 8638.50981879339 1
-23.12984 153.40315 1.9170000553131104 8638.509830548312 1
-23.080801 153.42497 2.193000078201294 8638.509842393687 1
-23.031757 153.44675 2.198000192642212 8638.509854148608 1
-23.700075 153.0164 1.1090000867843628 8644.025308433804 1
-23.749065 153.03847 1.1800000667572021 8644.025320242392 1
-23.798052 153.06053 1.2700001001358032 8644.02533205098 1
-23.847033 153.08264 1.2290000915527344 8644.025343856774 1
-23.896008 153.10475 1.4760000705718994 8644.025355665362 1
-23.944979 153.12688 1.40500009059906 8644.025367471157 1
-23.993944 153.14903 1.3680000305175781 8644.025379279861 1
-23.963484 153.0269 2.38100004196167 8648.425280309631 1
-23.914524 153.04904 2.373000144958496 8648.425292064552 1
-23.865562 153.07115 2.3470001220703125 8648.425303909811 1
-23.816595 153.09326 2.2740001678466797 8648.425315664732 1
-23.767624 153.11534 2.44100022315979 8648.425327510107 1
-23.718645 153.13739 2.18500018119812 8648.425339355483 1
-23.669664 153.15944 2.372000217437744 8648.425351110403 1
-23.620678 153.18146 2.242000102996826 8648.425362955779 1
-23.571686 153.20346 2.445000171661377 8648.4253747107 1
-23.52269 153.22543 2.1620001792907715 8648.425386555959 1
-23.473688 153.24739 2.4770002365112305 8648.425398401334 1
-23.424683 153.26933 2.494000196456909 8648.425410156255 1
-23.375671 153.29126 2.1090002059936523 8648.42542200163 1
-23.326656 153.31317 2.244000196456909 8648.42543375655 1
-23.277636 153.33505 2.26200008392334 8648.42544560181 1
-23.228611 153.35692 2.4570000171661377 8648.42545735673 1
-23.179583 153.37877 2.6510000228881836 8648.425469202106 1
-23.130548 153.40059 2.5980000495910645 8648.425481047481 1
-23.081509 153.4224 2.517000198364258 8648.425492802402 1
-23.032467 153.4442 2.124000072479248 8648.425504647661 1
-23.710468 153.01881 1.7960001230239868 8653.940962275723 1
-23.759457 153.04088 1.4720001220703125 8653.940974211553 1
-23.808441 153.06296 1.593000054359436 8653.940985966474 1
-23.85742 153.08507 1.6350001096725464 8653.940997721395 1
-23.906395 153.1072 1.5080000162124634 8653.941009657108 1
-23.955364 153.12933 1.4490001201629639 8653.941021412029 1
-23.959364 153.02519 1.3830000162124634 8658.340931351297 1
-23.910404 153.04733 0.9450000524520874 8658.340943196672 1
-23.861443 153.06946 1.1850000619888306 8658.340954951476 1
-23.812475 153.09155 1.3690000772476196 8658.340966796852 1
-23.763502 153.11363 0.893000066280365 8658.340978551772 1
-23.714525 153.1357 1.437000036239624 8658.340990397148 1
-23.665545 153.15773 1.218000054359436 8658.341002152069 1
-23.616556 153.17975 1.4840000867843628 8658.341013997444 1
-23.567566 153.20175 1.1510000228881836 8658.341025842703 1
-23.51857 153.22374 1.125 8658.341037597624 1
-23.469568 153.2457 1.1430000066757202 8658.341049442999 1
-23.420563 153.26764 1.0980000495910645 8658.34106119792 1
-23.371552 153.28957 1.2620000839233398 8658.341073043295 1
-23.322536 153.31146 1.693000078201294 8658.341084798216 1
-23.273516 153.33336 1.4410001039505005 8658.341096643475 1
-23.224491 153.35522 1.0240000486373901 8658.34110848885 1
-23.175463 153.37708 1.5730000734329224 8658.341120243771 1
-23.126429 153.3989 1.1299999952316284 8658.341132089146 1
-23.07739 153.42072 1.3480000495910645 8658.341143844067 1
-23.028345 153.4425 1.2450000047683716 8658.341155689326 1
-23.689358 153.0058 1.0940001010894775 8663.85660590278 1
-23.738346 153.02786 1.1440000534057617 8663.8566176577 1
-23.787333 153.04993 0.8500000238418579 8663.856629412621 1
-23.836311 153.07202 0.8220000267028809 8663.856641348335 1
-23.885286 153.09413 0.9150000214576721 8663.856653103256 1
-23.934258 153.11627 0.987000048160553 8663.856664858176 1
-23.983223 153.13843 1.1200000047683716 8663.856676794006 1
-23.995749 153.00426 3.0250000953674316 8668.256570728496 1
-23.946795 153.0264 3.062000036239624 8668.256582528586 1
-23.897835 153.04854 3.196000099182129 8668.256594328675 1
-23.848871 153.07065 3.5520002841949463 8668.256606128882 1
-23.799902 153.09274 3.5530002117156982 8668.256617928972 1
-23.750929 153.11482 3.0160000324249268 8668.256629774347 1
-23.70195 153.13689 3.248000144958496 8668.256641574437 1
-23.652967 153.15892 2.878000020980835 8668.256653374527 1
-23.603977 153.18094 3.0860002040863037 8668.256665174733 1
-23.554985 153.20293 2.9750001430511475 8668.256676974823 1
-23.505987 153.22491 2.9220001697540283 8668.256688774913 1
-23.456985 153.24687 3.013000249862671 8668.256700620288 1
-23.407978 153.2688 3.194000244140625 8668.256712420378 1
-23.358967 153.29073 3.063000202178955 8668.256724220584 1
-23.30995 153.31262 2.9110002517700195 8668.256736020674 1
-23.260927 153.3345 2.8390002250671387 8668.256747820764 1
-23.211903 153.35637 2.992000102996826 8668.25675962097 1
-23.16287 153.37822 3.0860002040863037 8668.25677142106 1
-23.113836 153.40004 3.242000102996826 8668.256783266435 1
-23.064796 153.42184 3.0970001220703125 8668.256795066525 1
-23.01575 153.44363 3.1440000534057617 8668.256806866731 1
-23.696615 153.00574 1.8640000820159912 8673.772254593438 1
-23.745604 153.0278 2.379000186920166 8673.772266348358 4
-23.794586 153.04988 2.0860002040863037 8673.772278103279 1
-23.843565 153.07198 1.7340000867843628 8673.772290039109 1
-23.892538 153.09409 1.8890000581741333 8673.77230179403 1
-23.941507 153.11623 2.0500001907348633 8673.77231354895 1
-23.99047 153.13838 2.1730000972747803 8673.772325303871 1
-23.972546 153.01181 1.1890000104904175 8678.172223623726 1
-23.923588 153.03395 0.8090000152587891 8678.172235423932 1
-23.874624 153.05608 1.187000036239624 8678.172247224022 1
-23.825659 153.07819 0.6740000247955322 8678.172259024112 1
-23.776686 153.10027 0.9480000734329224 8678.172270824318 1
-23.727709 153.12233 0.937000036239624 8678.172282669577 1
-23.678728 153.14438 0.7660000324249268 8678.172294469783 1
-23.629742 153.1664 1.3630000352859497 8678.172306269873 1
-23.58075 153.1884 1.1380000114440918 8678.17231807008 1
-23.531754 153.21039 1.1750000715255737 8678.172329870169 1
-23.482754 153.23236 1.252000093460083 8678.172341670259 1
-23.433748 153.2543 1.0600000619888306 8678.172353515634 1
-23.384739 153.27623 1.0600000619888306 8678.172365315724 1
-23.335724 153.29814 0.8730000257492065 8678.17237711593 1
-23.286703 153.32004 0.8200000524520874 8678.17238891602 1
-23.237679 153.3419 1.2970000505447388 8678.17240071611 1
-23.18865 153.36375 1.1950000524520874 8678.172412516316 1
-23.139616 153.38559 1.474000096321106 8678.172424361575 1
-23.090578 153.40741 1.1180000305175781 8678.172436161782 1
-23.041534 153.4292 1.561000108718872 8678.172447961872 1
-23.698792 153.00516 2.3570001125335693 8683.687901837402 1
-23.747778 153.0272 2.3440001010894775 8683.687913592323 4
-23.79676 153.04929 2.4190001487731934 8683.687925528036 1
-23.845736 153.07138 2.242000102996826 8683.687937282957 1
-23.894709 153.0935 2.2720000743865967 8683.687949037878 1
-23.943676 153.11563 2.2810001373291016 8683.687960973708 1
-23.992638 153.13779 2.2770001888275146 8683.687972728629 1
-23.97232 153.01123 0.909000039100647 8688.087870845105 1
-23.923363 153.03337 1.003000020980835 8688.087882645195 1
-23.8744 153.0555 1.0860000848770142 8688.087894445402 1
-23.825434 153.07759 1.4790000915527344 8688.087906268076 1
-23.77646 153.09967 1.1160000562667847 8688.087918068166 1
-23.727484 153.12173 1.1890000104904175 8688.087929868372 1
-23.678501 153.14378 1.38100004196167 8688.087941691047 1
-23.629515 153.1658 1.0740000009536743 8688.087953491253 1
-23.580523 153.18782 1.4660000801086426 8688.087965291343 1
-23.531527 153.2098 1.3870000839233398 8688.087977114134 1
-23.482525 153.23177 1.5800000429153442 8688.087988914223 1
-23.43352 153.25371 1.2200000286102295 8688.088000714313 1
-23.384508 153.27563 1.1890000104904175 8688.088012537104 1
-23.335493 153.29755 0.8160000443458557 8688.088024337194 4
-23.286474 153.31943 0.7780000567436218 8688.088036137284 4
-23.23745 153.34131 1.3940000534057617 8688.088047960075 1
-23.18842 153.36316 1.1890000104904175 8688.088059760164 1
-23.139385 153.38498 1.4290000200271606 8688.08807156037 1
-23.090347 153.4068 1.3070000410079956 8688.088083383045 1
-23.041304 153.42859 1.437000036239624 8688.088095183251 1
-23.72452 153.0165 1.6530001163482666 8693.603554687463 1
-23.773502 153.03856 1.540000081062317 8693.603566442383 1
-23.822481 153.06064 1.5760000944137573 8693.603578378214 1
-23.871454 153.08275 1.3700001239776611 8693.603590133134 1
-23.920424 153.10487 1.5410001277923584 8693.603601888055 1
-23.969387 153.12701 1.5130001306533813 8693.603613642976 1
-23.970312 153.01279 1.596000075340271 8698.003517850651 1
-23.921356 153.03493 1.1500000953674316 8698.003529657377 1
-23.872393 153.05705 1.6030000448226929 8698.003541465383 1
-23.823425 153.07915 1.5250000953674316 8698.003553273273 1
-23.774454 153.10123 1.6190000772476196 8698.003565079765 1
-23.725477 153.12329 1.7120001316070557 8698.003576887655 1
-23.676497 153.14534 1.8170000314712524 8698.003588694497 1
-23.62751 153.16736 1.7100000381469727 8698.003600502387 1
-23.57852 153.18936 1.902000069618225 8698.003612309229 4
-23.529524 153.21135 2.7330000400543213 8698.003624117118 4
-23.480522 153.2333 2.825000047683716 8698.003635923611 1
-23.431517 153.25525 2.636000156402588 8698.0036477315 1
-23.382507 153.27718 2.490000009536743 8698.003659537993 1
-23.333492 153.29909 2.7370002269744873 8698.003671345883 1
-23.284472 153.32097 3.5920002460479736 8698.003683153074 1
-23.235449 153.34285 3.885000228881836 8698.003694960964 1
-23.186419 153.3647 3.4750001430511475 8698.003706767457 1
-23.137386 153.38652 2.947000026702881 8698.003718575346 1
-23.088346 153.40834 3.0830001831054688 8698.003730383236 1
-23.039305 153.43013 3.1050002574920654 8698.003742189729 1
-23.727692 153.01927 1.2350000143051147 8703.51919976133 4
-23.776672 153.04134 1.3480000495910645 8703.519211606588 4
-23.82565 153.06343 1.3550000190734863 8703.519223451964 4
-23.874622 153.08553 1.3470001220703125 8703.519235206884 1
-23.92359 153.10765 1.4600000381469727 8703.51924705226 1
-23.972551 153.1298 1.4030001163482666 8703.51925880718 1
-23.982027 153.00798 0.9770000576972961 8707.919158709468 1
-23.933073 153.03012 0.7870000600814819 8707.919170645298 1
-23.884113 153.05225 0.7450000643730164 8707.91918240022 1
-23.83515 153.07436 0.9570000171661377 8707.91919415514 1
-23.786179 153.09645 1.0910000801086426 8707.919206090854 1
-23.737206 153.11852 0.7950000166893005 8707.919217845774 1
-23.688227 153.14056 0.9020000696182251 8707.919229600695 1
-23.639242 153.1626 0.7790000438690186 8707.919241355616 1
-23.590254 153.1846 0.906000018119812 8707.91925329133 1
-23.541262 153.20659 1.00600004196167 8707.91926504625 1
-23.492264 153.22856 0.9410000443458557 8707.91927680117 1
-23.44326 153.25052 1.0660001039505005 8707.919288737 1
-23.394253 153.27245 0.9890000224113464 8707.919300491922 1
-23.34524 153.29436 0.9940000176429749 8707.919312246842 1
-23.296223 153.31625 0.9120000600814819 8707.919324001763 1
-23.247202 153.33813 0.8840000629425049 8707.919335937477 1
-23.198175 153.35999 1.1540000438690186 8707.919347692397 1
-23.149143 153.38182 0.9940000176429749 8707.919359447318 1
-23.100107 153.40364 0.9820000529289246 8707.919371383148 1
-23.051067 153.42545 0.9930000305175781 8707.919383138069 1
-23.002024 153.44722 0.8010000586509705 8707.91939489299 1
-23.710526 153.01366 1.3910000324249268 8713.43483678752 1
-23.759508 153.03572 1.3260000944137573 8713.43484863278 1
-23.808485 153.0578 1.689000129699707 8713.4348603877 1
-23.857456 153.0799 1.571000099182129 8713.434872233076 1
-23.906424 153.10202 1.5220000743865967 8713.434883987997 1
-23.955387 153.12415 1.874000072479248 8713.434895833372 1
-23.975594 153.011 1.815000057220459 8717.834801251418 1
-23.92664 153.03316 2.063000202178955 8717.834813006339 1
-23.877682 153.05528 2.0910000801086426 8717.834824942169 1
-23.828718 153.0774 2.193000078201294 8717.83483669709 1
-23.779749 153.09947 2.0320000648498535 8717.83484845201 1
-23.730776 153.12154 2.0870001316070557 8717.83486020693 1
-23.681797 153.14359 2.200000047683716 8717.834872142645 1
-23.632814 153.16562 1.9490001201629639 8717.834883897565 1
-23.583826 153.18762 1.88100004196167 8717.834895652486 1
-23.534834 153.20961 2.253000020980835 8717.8349075882 1
-23.485836 153.23158 1.9590001106262207 8717.83491934312 1
-23.436834 153.25354 1.7020000219345093 8717.834931098041 1
-23.387827 153.27547 1.843000054359436 8717.834942852962 1
-23.338816 153.29738 1.4520000219345093 8717.834954788792 1
-23.289799 153.31927 1.433000087738037 8717.834966543713 1
-23.240776 153.34116 1.749000072479248 8717.834978298633 1
-23.191751 153.363 1.6260000467300415 8717.834990234347 1
-23.142721 153.38484 1.6980000734329224 8717.835001989268 1
-23.093685 153.40666 1.7710000276565552 8717.835013744188 1
-23.044645 153.42845 2.314000129699707 8717.83502549911 1
-23.714691 153.01733 1.215000033378601 8723.350476526306 1
-23.763672 153.0394 1.2130000591278076 8723.350488371681 1
-23.812647 153.06148 1.1320000886917114 8723.350500126602 1
-23.861618 153.08357 1.5530000925064087 8723.350511971978 1
-23.910583 153.1057 1.4640001058578491 8723.350523726898 1
-23.959545 153.12784 1.315000057220459 8723.350535572157 1
-23.974813 153.01247 1.2760000228881836 8727.75044017646 1
-23.92586 153.0346 1.3540000915527344 8727.75045193138 1
-23.8769 153.05673 1.2850000858306885 8727.750463686301 1
-23.827936 153.07884 1.4600000381469727 8727.750475622131 1
-23.778967 153.10092 1.346000075340271 8727.750487377052 1
-23.729994 153.123 1.2190001010894775 8727.750499131973 1
-23.681013 153.14503 1.1120001077651978 8727.750511067687 1
-23.63203 153.16707 1.0120000839233398 8727.750522822607 1
-23.583042 153.18907 1.0230000019073486 8727.750534577528 1
-23.53405 153.21107 1.0350000858306885 8727.750546513358 1
-23.485052 153.23303 0.940000057220459 8727.750558268279 1
-23.43605 153.25499 1.0110000371932983 8727.7505700232 1
-23.387041 153.27692 0.987000048160553 8727.75058177812 1
-23.33803 153.29883 1.159000039100647 8727.750593713834 1
-23.289015 153.32072 1.4270000457763672 8727.750605468755 4
-23.239992 153.34259 1.3200000524520874 8727.750617223675 1
-23.190966 153.36446 1.2510000467300415 8727.750629159389 1
-23.141935 153.38629 1.3000000715255737 8727.75064091431 1
-23.0929 153.40811 1.1050000190734863 8727.75065266923 1
-23.04386 153.4299 1.1370000839233398 8727.750664424151 1
-23.698599 153.011 1.5000001192092896 8733.266110613826 4
-23.74758 153.03305 1.4310001134872437 8733.266122413916 4
-23.796556 153.05513 1.4110000133514404 8733.266134214005 4
-23.84553 153.07722 1.5510001182556152 8733.266146014212 4
-23.894497 153.09933 1.5840001106262207 8733.26615785947 4
-23.943459 153.12148 1.6320000886917114 8733.266169659677 4
-23.992416 153.14363 1.5520000457763672 8733.266181459767 1
-23.973675 153.01611 0.5960000157356262 8737.666078197304 1
-23.924719 153.03825 0.5290000438690186 8737.666089952225 1
-23.875757 153.06038 0.6080000400543213 8737.666101888055 1
-23.826792 153.08249 0.6540000438690186 8737.666113642976 1
-23.77782 153.10457 0.6340000033378601 8737.666125397896 1
-23.728844 153.12663 0.5010000467300415 8737.666137152817 1
-23.679865 153.14868 0.6770000457763672 8737.66614908853 1
-23.630878 153.1707 0.7470000386238098 8737.666160843452 1
-23.581888 153.19272 0.5730000138282776 8737.666172598372 1
-23.532894 153.21469 0.675000011920929 8737.666184534086 1
-23.483894 153.23666 0.675000011920929 8737.666196289007 1
-23.43489 153.2586 0.5560000538825989 8737.666208043927 1
-23.385881 153.28055 0.5670000314712524 8737.666219798848 1
-23.336866 153.30244 0.784000039100647 8737.666231734678 1
-23.28785 153.32434 0.47600001096725464 8737.666243489599 1
-23.238827 153.3462 0.5850000381469727 8737.66625524452 1
-23.189798 153.36807 0.7210000157356262 8737.666267180233 1
-23.140764 153.3899 0.6180000305175781 8737.666278935154 1
-23.091728 153.41171 0.6150000095367432 8737.666290690075 1
-23.042686 153.43352 0.831000030040741 8737.666302444995 1
-23.700762 153.01321 0.9850000739097595 8743.181749493582 1
-23.749743 153.03528 0.8750000596046448 8743.181761293788 1
-23.79872 153.05736 0.8830000162124634 8743.181773139164 1
-23.847692 153.07945 0.9510000348091125 8743.181784939254 1
-23.89666 153.10156 1.3570001125335693 8743.181796739344 4
-23.945623 153.1237 0.6660000085830688 8743.18180853955 1
-23.994581 153.14586 0.6620000600814819 8743.18182033964 1
-23.9681 153.02237 0.9450000524520874 8747.581716941553 4
-23.919142 153.04451 1.5210000276565552 8747.581728696474 1
-23.870176 153.06664 1.3530000448226929 8747.581740632188 1
-23.821209 153.08875 1.4480000734329224 8747.581752387108 1
-23.772236 153.11082 1.4300000667572021 8747.581764142029 1
-23.723257 153.13287 1.4310001134872437 8747.58177607786 1
-23.674274 153.15492 1.5230001211166382 8747.58178783278 1
-23.625286 153.17694 1.443000078201294 8747.5817995877 1
-23.576294 153.19894 1.5160000324249268 8747.581811342621 1
-23.527296 153.22093 1.4490001201629639 8747.581823278335 1
-23.478294 153.24289 1.5690001249313354 8747.581835033256 1
-23.429287 153.26485 1.446000099182129 8747.581846788176 1
-23.380276 153.28676 1.5570000410079956 8747.581858724006 1
-23.331259 153.30867 1.3140000104904175 8747.581870478927 1
-23.282238 153.33057 1.4880000352859497 8747.581882233848 1
-23.233212 153.35243 1.4580000638961792 8747.581894169562 1
-23.184181 153.37428 1.2330000400543213 8747.581905924482 1
-23.135145 153.3961 1.2980000972747803 8747.581917679403 4
-23.086107 153.41792 1.415000081062317 8747.581929434324 1
-23.037062 153.43971 1.031000018119812 8747.581941370037 1
-23.697739 153.01419 0.7430000305175781 8753.097387107555 1
-23.746721 153.03624 0.5300000309944153 8753.097398930346 1
-23.7957 153.05832 0.597000002861023 8753.097410730436 1
-23.844673 153.08041 0.8800000548362732 8753.097422530525 1
-23.893642 153.10252 0.2930000126361847 8753.097434353316 1
-23.942604 153.12465 0.7100000381469727 8753.097446153406 1
-23.991564 153.1468 0.5330000519752502 8753.097457953612 1
-23.999546 153.00876 1.0210000276565552 8757.497353334795 1
-23.95059 153.03091 1.1740000247955322 8757.49736518017 1
-23.901628 153.05305 1.1440000534057617 8757.49737693509 1
-23.852661 153.07516 1.4850000143051147 8757.49738878035 1
-23.803688 153.09726 0.9690000414848328 8757.497400625725 1
-23.754711 153.11932 1.3300000429153442 8757.497412380646 1
-23.70573 153.14139 1.5010000467300415 8757.497424226021 1
-23.656744 153.16342 1.3390001058578491 8757.497435980942 1
-23.607754 153.18544 1.4310001134872437 8757.497447826201 1
-23.558758 153.20743 1.527000069618225 8757.497459671577 1
-23.509756 153.22942 1.568000078201294 8757.497471426497 1
-23.46075 153.25137 1.5970001220703125 8757.497483271873 1
-23.411741 153.2733 1.5360000133514404 8757.497495026793 1
-23.362726 153.29523 1.6780000925064087 8757.497506872052 1
-23.313707 153.31712 1.9000000953674316 8757.497518626973 1
