lat lon wh tt qc back ws
-23.317577 153.31601 2.14992303114671 8588.93157015114 1.0 10.914614 8.32230729323167
-23.85047 153.08206 1.6914285932268416 8594.447127110707 1.0 10.958571 8.167142595563616
-23.578318 153.19566 1.8201483267324943 8600.07286048083 2.0 15.127036 4.918518631546585
-23.52613 153.2114 1.4843635559082031 8609.264232381183 1.8181818181818181 11.6618185 6.0572731711647725
-23.886114 153.0943 1.0455000400543213 8614.278423914046 1.0 11.305 6.972499847412109
-23.499462 153.23239 0.818950080871582 8618.67846083804 1.0 11.906 5.337499618530273
-23.834927 153.07217 1.389857292175293 8624.194054336138 1.0 11.224284 7.242856706891741
-23.508553 153.23059 1.648666745140439 8628.594100176035 1.0 10.747142 8.924762544177828
-23.837278 153.0766 1.2676666577657063 8634.109695875377 1.0 12.003333 5.093332926432292
-23.49741 153.2387 1.9710002899169923 8638.509742002143 1.0 11.5145 6.334499359130859
-23.847021 153.08267 1.2910000937325614 8644.02534385719 1.0 12.072856 4.939999716622489
-23.498112 153.2361 2.3577499389648438 8648.425392456056 1.0 12.052499 5.005000305175781
-23.832924 153.07404 1.5755001703898113 8653.940991874048 1.0 12.171668 4.740000089009603
-23.493992 153.2344 1.2573500633239747 8658.341043515806 1.0 12.8045 3.75
-23.8363 153.07205 0.9902857371738979 8663.856641296696 1.0 12.858571 3.64571407863072
-23.5059 153.22455 3.09971437000093 8668.25668879218 1.0 9.835713 12.191428048270089
-23.843554 153.07202 2.0250001634870256 8673.772289961576 1.4285714285714286 10.495714 9.81285640171596
-23.507175 153.22105 1.0948001861572265 8678.172335786041 1.0 13.1345005 3.606999969482422
-23.845724 153.07143 2.313143048967634 8683.68793728299 1.4285714285714286 10.557143 9.592857360839844
-23.506945 153.22046 1.2214500427246093 8688.087983010755 1.3 14.987999 2.2934999465942383
-23.846962 153.07172 1.5321669578552246 8693.60358419537 1.0 11.661666 5.918333053588867
-23.540386 153.19846 2.264347739841627 8698.723053705478 1.6521739130434783 12.5417385 4.332608761994735
-23.923586 153.10767 1.403333346048991 8703.519247022108 1.0 11.329999 6.886666615804036
-23.492174 153.22821 0.9359525044759115 8707.919276852892 1.0 11.538571 6.265238444010417
-23.832964 153.06886 1.5621668497721355 8713.434866310408 1.0 10.606666 9.421666463216146
-23.510256 153.22029 1.905550193786621 8717.83491341145 1.0 11.625 6.085499954223633
-23.837126 153.07256 1.315333366394043 8723.35050604927 1.0 11.884999 5.3583329518636065
-23.581371 153.18584 1.264153847327599 8729.023380281713 1.8076923076923077 11.274229 7.1023078331580525
-23.992416 153.14363 1.5520000457763672 8733.266181459767 1.0 10.73 8.979999542236328
-23.508318 153.22537 0.6310999870300293 8737.666190357337 1.0 12.412001 4.313000106811524
-23.862736 153.07236 0.9155000448226929 8743.731776428234 1.75 11.63875 6.09499979019165
-23.478222 153.2426 1.4170001180548417 8747.581835042796 1.1578947368421053 10.935789 8.24894794664885
-23.844664 153.08044 0.6122857502528599 8753.097422537028 1.0 12.024284 5.072856903076172
-23.50967 153.22905 1.470857166108631 8757.497471435123 1.2857142857142858 12.481905 4.254285539899554
-23.81324 153.08755 1.0204667409261068 8765.359723909827 2.6666666666666665 15.518665 5.083332824707031
-23.507109 153.22531 1.665897467197516 8773.48805538631 3.3076923076923075 10.961025 8.192050249148638
-23.846176 153.07097 1.0556666851043701 8782.844364330153 1.0 12.224999 4.646666526794434
-23.499187 153.2247 1.4306501388549804 8787.244413151493 1.6 11.391001 6.736499786376953
-23.841501 153.0656 2.2818334897359214 8792.760011935781 1.0 10.275 10.604999542236328
-23.49514 153.22559 2.6795238313220797 8797.160063358151 1.0 10.393333 10.180000668480282
-23.784525 153.10155 2.812294230741613 8805.522717047119 2.9411764705882355 10.971764 8.1888230267693
-23.225048 153.34618 1.3967000007629395 8807.075777535898 2.5 11.044999 7.872000122070313
-23.850328 153.06943 1.3276668389638264 8812.591310703623 1.0 11.255 7.133333206176758
-23.495445 153.22482 1.3531500816345214 8816.991359230315 2.0476190476190474 17.907143 1.616666521344866
-23.844267 153.06921 2.5273335774739585 8822.506954044298 1.5 10.329999 10.40666643778483
-23.551899 153.19026 1.6106153634878306 8827.967691139162 1.5769230769230769 11.307693 7.199614891639123
-23.53681 153.21375 2.972217725670856 8836.440032099967 3.739130434782609 10.211739 10.834781812584918
-23.84645 153.06982 1.5420000893729073 8842.338234630763 1.0 10.831428 8.615714481898717
-23.49483 153.22263 2.6569522676013766 8846.738281206948 1.0 10.360476 10.298570178803944
-23.841291 153.06703 3.1500001634870256 8852.253871146706 1.0 10.045713 11.431427001953125
-23.495375 153.2238 2.2749526614234563 8856.653918668018 1.0 11.831429 5.492857433500744
-23.859749 153.0771 2.2146668434143066 8862.169513625171 1.0 10.884999 8.426666259765625
-23.51173 153.21997 2.257699966430664 8866.569551721646 1.0 10.821499 8.652998352050782
-23.863735 153.06783 1.9722000122070313 8873.845127701376 2.2 11.202001 7.350999450683593
-23.39714 153.27582 2.371812582015991 8876.485214674212 1.0 11.397499 6.6943745613098145
-23.839727 153.07669 0.7857142857142857 8882.000782378966 1.0 12.317142 4.467142377580915
-23.511555 153.22813 1.9991500854492188 8886.400820651581 1.0 10.801 8.725498962402344
-23.837938 153.07925 1.7177143096923828 8891.91641808243 1.0 10.788571 8.767143249511719
-23.508904 153.2282 2.630904969714937 8896.316463689785 1.2857142857142858 10.00238 11.588095528738839
-23.852991 153.08345 1.1388572284153529 8901.832070079965 1.0 11.585715 6.122857230050223
-23.496494 153.2313 2.560500144958496 8906.232115001534 1.3 13.395498 3.121999740600586
-23.834543 153.07246 1.8175715037754603 8911.74771259612 1.0 11.235716 7.20857184273856
-23.49953 153.22939 2.218000030517578 8916.14776190864 1.0 10.203501 10.8625
-23.85062 153.07788 1.6030000959123885 8921.663363301926 1.0 12.4657135 4.232857022966657
-23.49626 153.2315 1.0467500686645508 8926.063410105382 1.0 11.316999 6.951999664306641
-23.841507 153.07335 0.6305000384648641 8931.579008125971 1.0 12.458333 4.223333358764648
-23.5192 153.20834 1.8788695957349695 8936.698481291998 1.391304347826087 11.52087 6.585652226987093
-23.91087 153.10452 1.436000108718872 8941.494670071086 1.0 13.8375 2.684999942779541
-23.507107 153.2248 0.9489000320434571 8945.89469864004 1.0 12.995999 3.5144996643066406
-23.83194 153.06839 1.3655715669904436 8951.410294144249 1.0 12.855713 3.6471424102783203
-23.486666 153.23299 3.2019500732421875 8955.810346507875 1.3 9.7465 12.510999298095703
-23.83759 153.06961 1.3227142606462752 8961.325937306243 1.8571428571428572 14.562858 2.2714283806937083
-23.488789 153.23228 0.943850040435791 8965.72598791052 1.3 12.091 4.9424999237060545
-23.838177 153.06883 1.7702860151018416 8971.24157898918 1.0 10.848571 8.557143075125557
-23.490753 153.23302 1.3488000869750976 8975.641628698271 1.0 11.172499 7.42699966430664
-23.83914 153.07083 1.4421430315290178 8981.15722025876 1.0 11.642858 5.9671429225376675
-23.506107 153.22957 2.3491428920200894 8985.557264961912 1.0 10.274285 10.609523228236608
-23.842133 153.07649 1.3915714536394392 8991.072860491711 1.0 11.478571 6.429999760219029
-23.50619 153.232 2.4796665736607144 8995.47290275022 1.0 10.048095 11.422856648763021
-23.839657 153.07964 0.6421428407941546 9000.988497307973 1.0 11.658571 5.921428135463169
-23.509115 153.22926 1.2244286310105097 9005.388544245856 1.2857142857142858 15.460475 2.214285895937965
-23.838522 153.07668 1.757500171661377 9010.904147436822 1.0 10.81 8.69166628519694
-23.48601 153.2352 1.4173999786376954 9015.30419821507 1.0 11.908 5.416500091552734
-23.851004 153.07796 1.826714379446847 9020.81979789289 1.0 11.2628565 7.111428397042411
-23.505468 153.22293 1.581952412923177 9025.219840686403 1.4285714285714286 11.480476 6.447618756975446
-23.84993 153.07379 1.1940001646677654 9030.735443371426 1.0 10.898334 8.379999796549479
-23.48479 153.23083 1.596399974822998 9035.135492567275 1.0 11.003499 8.010000610351563
