lat,lon,wh,tt,qc,back,ws
-13.759867999999999,145.92027,1.9986251592636108,8586.981954006624,1.0,10.465,9.923749923706056
-13.29681,145.88956000000002,3.179545662619851,8591.477717589301,1.0,9.774545,12.409090909090908
-13.774087,145.9127,1.8134445614284942,8596.897599987155,1.0,11.61,6.072221967909072
-13.303726000000001,145.89076,1.8084168434143064,8601.393365327813,1.0,10.944167,8.219165166219076
-13.769423999999999,145.9126,1.6880001491970489,8606.813245623567,1.0,10.728888000000001,8.980000813802084
-13.287683,145.88326,1.306416670481364,8611.309005405763,1.25,11.114167,7.623333613077801
-13.770493,145.91144,1.4680001258850095,8616.728888364427,1.0,10.775,8.815998840332034
-13.314617000000002,145.8936,3.3325831095377603,8621.224654725636,1.0,9.638332,12.903331756591795
-13.773879999999998,145.91203000000002,2.523222393459744,8626.644529542033,1.0,10.234444,10.75
-13.298157000000002,145.88947,3.127833366394043,8631.140292420567,1.0,9.505,13.384998321533205
-13.792047,145.90868,3.30511114332411,8636.56016493057,1.0,9.585554,13.095554775661894
-13.289071,145.88857,2.6045455932617188,8641.055931679048,1.5454545454545454,10.141819,11.082727605646307
-13.773326,145.91554,2.1778888702392583,8646.475817680204,1.0,10.299999,10.514444139268663
-13.273663,145.88066,1.3590000470479329,8650.971580162519,1.25,11.150001,7.494166692097981
-13.791585000000001,145.90547,1.7550001144409182,8656.391463889287,1.6666666666666667,10.662222,9.21777852376302
-13.311295000000001,145.89256,1.7759167353312175,8660.887238618829,1.0,10.644999499999999,9.279167811075846
-13.7585125,145.91351,1.4335557089911566,8666.307119964467,1.0,11.8088875,5.54000006781684
-13.319642000000002,145.89235,2.3904167811075845,8670.802888213724,1.25,10.605832000000001,9.420832316080727
-13.751714999999999,145.91248000000002,1.6993000030517578,8676.222768640588,1.0,10.908999,8.341999816894532
-13.305365,145.88405,1.5930001185490534,8680.718531692373,1.0,11.0369215,7.892306988055888
-13.769665,145.90443,2.2404446072048607,8686.138411571363,1.0,10.974444,8.113332960340713
-13.290685,145.8772,2.9763336181640625,8690.634174638913,1.0,9.764167,12.447498321533205
-13.770270000000002,145.90462,1.6833332909478085,8696.054058544014,1.0,10.821111,8.651112026638454
-13.307227,145.88477,2.3425002098083496,8700.549823389874,1.0,10.302499000000001,10.505000432332356
