date,,wh,,,,,,
31/3/85 8:13,,2.177000046,,,,,,
36:35.6,,0.785684228,,,,,,
50:48.6,,1.740368485,,,,,,
35:06.4,,1.349900126,,,,,,
49:19.2,,1.646052718,,,,,,
33:36.6,,1.840555668,,,,,,
47:50.3,,1.779157996,,,,,,
51:59.7,,1.091666698,,,,,,
46:27.4,,1.786909223,,,,,,
30:40.9,,1.44078958,,,,,,
44:54.5,,1.080105186,,,,,,
29:13.1,,1.812526345,,,,,,
43:27.6,,0.903333366,,,,,,
27:44.8,,0.830263257,,,,,,
41:59.0,,2.762600183,,,,,,
26:16.2,,2.983684301,,,,,,
40:30.7,,2.03275013,,,,,,
24:48.6,,2.023579121,,,,,,
39:00.9,,1.534842134,,,,,,
23:19.6,,2.384157896,,,,,,
37:32.7,,1.81810534,,,,,,
21:50.3,,1.918052673,,,,,,
36:03.5,,3.422210693,,,,,,
20:22.4,,2.126353025,,,,,,
34:34.6,,2.256736994,,,,,,
18:53.4,,1.523842216,,,,,,
33:06.0,,1.829449892,,,,,,
17:24.2,,1.374263287,,,,,,
31:37.3,,1.363105297,,,,,,
15:55.8,,1.224368453,,,,,,
30:09.6,,1.723950148,,,,,,
14:27.6,,1.279947639,,,,,,
28:41.8,,1.773631692,,,,,,
12:59.3,,2.27878952,,,,,,
25:44.7,,3.640562534,,,,,,
10:02.9,,2.744894981,,,,,,
24:16.0,,1.257789493,,,,,,
08:33.9,,2.012473822,,,,,,
22:47.3,,1.651526332,,,,,,
07:04.8,,1.002263069,,,,,,
21:18.4,,1.230000019,,,,,,
05:36.2,,1.00231564,,,,,,
19:49.4,,2.062421083,,,,,,
04:07.7,,2.578210831,,,,,,
18:21.0,,2.02347374,,,,,,
02:38.5,,2.499000549,,,,,,
16:51.8,,2.594895124,,,,,,
01:09.5,,1.668263197,,,,,,
15:23.0,,0.874631584,,,,,,
59:40.3,,0.907947361,,,,,,
13:53.2,,0.780157924,,,,,,
58:11.5,,0.469263166,,,,,,
12:24.1,,0.7247895,,,,,,
56:42.1,,0.63026315,,,,,,
10:55.8,,1.690368414,,,,,,
55:13.9,,1.723736763,,,,,,
09:28.8,,1.46831584,,,,,,
53:46.4,,2.006842136,,,,,,
08:00.2,,0.835842192,,,,,,
52:18.3,,0.500999928,,,,,,
05:05.1,,0.600294054,,,,,,
49:22.7,,1.091599941,,,,,,
03:35.5,,1.078176498,,,,,,
47:54.6,,1.31868434,,,,,,
02:12.2,,0.818454564,,,,,,
46:25.8,,1.601789355,,,,,,
00:39.5,,1.119105339,,,,,,
44:57.7,,0.838300049,,,,,,
59:10.9,,1.302210689,,,,,,
43:28.8,,0.769052684,,,,,,
57:42.5,,1.776699781,,,,,,
42:00.8,,1.934789777,,,,,,
56:13.8,,1.272500038,,,,,,
40:32.5,,0.692444503,,,,,,
54:45.7,,0.908000052,,,,,,
39:03.6,,0.704111099,,,,,,
53:17.5,,0.941210568,,,,,,
37:33.9,,1.022176504,,,,,,
51:48.2,,0.586833298,,,,,,
36:06.7,,0.502631605,,,,,,
50:20.5,,1.286750078,,,,,,
34:38.2,,1.096789479,,,,,,
33:10.7,,1.624000072,,,,,,
47:24.8,,1.983529449,,,,,,
31:41.0,,1.601578951,,,,,,
45:54.6,,0.535894811,,,,,,
30:12.2,,0.630368412,,,,,,
44:26.3,,0.569222212,,,,,,
28:43.6,,0.864600003,,,,,,
42:56.5,,1.684736967,,,,,,
27:14.4,,1.74584198,,,,,,
41:27.9,,1.451736927,,,,,,
25:46.2,,2.201210737,,,,,,
24:10.7,,1.658833385,,,,,,
15:32.1,,1.309366703,,,,,,
38:29.2,,0.780210495,,,,,,
22:47.5,,1.168947458,,,,,,
37:01.1,,1.501684308,,,,,,
49:54.9,,1.601222277,,,,,,
21:19.5,,1.52936852,,,,,,
30:56.8,,2.467058659,,,,,,
35:33.8,,2.140052795,,,,,,
19:51.9,,1.673684239,,,,,,
28:04.8,,1.090353012,,,,,,
18:23.6,,1.790315747,,,,,,
32:39.4,,0.85937506,,,,,,
16:56.0,,1.557105303,,,,,,
49:56.0,,1.918882489,,,,,,
30:57.9,,1.438705921,,,,,,
31:14.9,,1.777181983,,,,,,
29:41.7,,0.727555513,,,,,,
13:59.2,,0.669315815,,,,,,
36:21.3,,0.643592715,,,,,,
28:12.9,,1.08568418,,,,,,
40:19.4,,2.134593964,,,,,,
26:50.7,,3.346500158,,,,,,
49:58.4,,1.610722423,,,,,,
30:59.5,,3.220647573,,,,,,
25:15.5,,3.793789864,,,,,,
09:33.6,,2.872684479,,,,,,
23:46.1,,2.725055933,,,,,,
40:22.8,,2.701483727,,,,,,
08:04.9,,2.65610528,,,,,,
22:18.0,,1.001649976,,,,,,
06:36.1,,1.451684356,,,,,,
49:55.0,,1.842588305,,,,,,
30:57.3,,1.886412024,,,,,,
05:07.4,,1.418350101,,,,,,
19:24.5,,0.534222305,,,,,,
03:38.6,,1.324421287,,,,,,
28:08.0,,0.841000021,,,,,,
02:10.6,,0.658105254,,,,,,
16:24.3,,1.707105279,,,,,,
00:41.8,,2.761473894,,,,,,
31:00.0,,1.964764714,,,,,,
59:04.5,,0.675000012,,,,,,
13:27.2,,1.026388884,,,,,,
28:04.9,,0.741250038,,,,,,
11:58.6,,1.818052769,,,,,,
56:17.0,,1.028149843,,,,,,
49:51.9,,0.500750005,,,,,,
10:27.2,,0.555999994,,,,,,
54:48.5,,0.752421021,,,,,,
28:04.8,,0.621117651,,,,,,
07:32.6,,1.385158062,,,,,,
51:49.9,,0.835684299,,,,,,
50:21.7,,1.690368414,,,,,,
49:56.0,,2.161176682,,,,,,
30:57.9,,0.874176502,,,,,,
04:33.2,,0.885650158,,,,,,
48:52.7,,0.681058764,,,,,,
03:08.3,,0.799454629,,,,,,
28:01.0,,2.042235136,,,,,,
45:54.7,,1.041210532,,,,,,
49:55.2,,0.798470616,,,,,,
00:09.3,,0.58782351,,,,,,
30:58.1,,0.552153826,,,,,,
44:25.7,,0.453300059,,,,,,
58:41.7,,0.758999944,,,,,,
42:59.9,,1.901526451,,,,,,
28:04.3,,0.720176458,,,,,,
41:35.3,,1.993000031,,,,,,
55:45.8,,1.366166711,,,,,,
40:03.3,,2.256625175,,,,,,
49:53.3,,2.736722469,,,,,,
30:53.8,,2.483058929,,,,,,
54:16.6,,2.572727203,,,,,,
38:34.8,,1.324368477,,,,,,
52:48.4,,1.565750003,,,,,,
37:07.1,,3.06689477,,,,,,
51:19.9,,1.418684244,,,,,,
35:38.2,,1.26884234,,,,,,
49:53.2,,0.694823563,,,,,,
49:52.2,,0.591473758,,,,,,
30:50.5,,0.467000008,,,,,,
48:23.1,,1.634736896,,,,,,
32:41.7,,1.757000208,,,,,,
28:04.8,,1.26011765,,,,,,
46:54.6,,1.590579033,,,,,,
31:12.6,,1.207684278,,,,,,
45:26.5,,2.811473846,,,,,,
29:44.8,,1.657105446,,,,,,
49:55.4,,1.179500103,,,,,,
30:56.1,,1.877470732,,,,,,
44:03.8,,0.534000039,,,,,,
28:16.1,,1.397150159,,,,,,
42:29.4,,2.328789473,,,,,,
26:47.7,,2.451699972,,,,,,
04:20.9,,2.326322556,,,,,,
41:01.2,,1.662631631,,,,,,
25:19.9,,3.177999973,,,,,,
49:54.2,,1.314294219,,,,,,
30:55.3,,1.304999948,,,,,,
38:04.5,,1.04110527,,,,,,
22:22.2,,1.181250095,,,,,,
31:26.8,,2.147741079,,,,,,
36:35.1,,1.479526401,,,,,,
20:51.3,,0.949066579,,,,,,
35:07.4,,0.632400036,,,,,,
19:25.9,,0.622000098,,,,,,
49:53.7,,0.494470596,,,,,,
30:54.5,,0.750941217,,,,,,
33:37.2,,1.768157959,,,,,,
17:57.2,,0.627888918,,,,,,
54:17.4,,1.626657844,,,,,,
40:17.2,,2.468967915,,,,,,
30:41.6,,0.870785654,,,,,,
14:57.9,,1.557315946,,,,,,
49:49.7,,1.777705908,,,,,,
13:29.4,,1.246526361,,,,,,
27:42.8,,1.568263173,,,,,,
12:00.4,,1.185578942,,,,,,
40:18.7,,1.496419549,,,,,,
26:13.8,,1.468421102,,,,,,
10:31.9,,1.540578961,,,,,,
09:03.7,,0.941210568,,,,,,
49:51.9,,0.909529448,,,,,,
30:52.9,,1.674647212,,,,,,
23:17.7,,1.341052771,,,,,,
07:35.4,,1.196631551,,,,,,
36:10.1,,1.111724019,,,,,,
20:21.3,,1.979157686,,,,,,
04:39.0,,1.402500153,,,,,,
18:52.1,,1.513050079,,,,,,
03:11.2,,0.918750048,,,,,,
30:52.0,,0.794785798,,,,,,
17:22.8,,0.692499995,,,,,,
01:41.3,,0.722250044,,,,,,
36:06.7,,1.116655231,,,,,,
15:54.8,,1.155388951,,,,,,
00:12.5,,0.885736942,,,,,,
14:26.4,,0.680315733,,,,,,
58:44.3,,0.769599974,,,,,,
49:46.1,,0.548588216,,,,,,
30:47.7,,0.876764715,,,,,,
12:58.1,,2.362000227,,,,,,
57:15.3,,1.834736824,,,,,,
11:29.6,,2.733842373,,,,,,
