lat lon wh tt qc back ws
-13.759868 145.92027 1.9986251592636108 8586.981954006624 1.0 10.465 9.923749923706055
-13.29681 145.88956 3.179545662619851 8591.477717589301 1.0 9.774545 12.409090909090908
-13.774087 145.9127 1.813444561428494 8596.897599987155 1.0 11.61 6.072221967909071
-13.303726 145.89076 1.8084168434143066 8601.393365327813 1.0 10.944167 8.219165166219076
-13.769424 145.9126 1.6880001491970487 8606.813245623567 1.0 10.728888 8.980000813802084
-13.287683 145.88326 1.306416670481364 8611.309005405763 1.25 11.114167 7.6233336130778
-13.770493 145.91144 1.4680001258850097 8616.728888364427 1.0 10.775 8.815998840332032
-13.314617 145.8936 3.3325831095377603 8621.224654725636 1.0 9.638332 12.903331756591797
-13.77388 145.91203 2.523222393459744 8626.644529542033 1.0 10.234444 10.75
-13.298157 145.88947 3.127833366394043 8631.140292420567 1.0 9.505 13.384998321533203
-13.792047 145.90868 3.30511114332411 8636.56016493057 1.0 9.585554 13.095554775661892
-13.289071 145.88857 2.6045455932617188 8641.055931679048 1.5454545454545454 10.141819 11.082727605646307
-13.773326 145.91554 2.177888870239258 8646.475817680204 1.0 10.299999 10.514444139268663
-13.273663 145.88066 1.3590000470479329 8650.971580162519 1.25 11.150001 7.4941666920979815
-13.791585 145.90547 1.755000114440918 8656.391463889287 1.6666666666666667 10.662222 9.217778523763021
-13.311295 145.89256 1.7759167353312175 8660.88723861883 1.0 10.6449995 9.279167811075846
-13.7585125 145.91351 1.4335557089911566 8666.307119964467 1.0 11.8088875 5.54000006781684
-13.319642 145.89235 2.3904167811075845 8670.802888213724 1.25 10.605832 9.420832316080729
-13.751715 145.91248 1.6993000030517578 8676.222768640588 1.0 10.908999 8.341999816894532
-13.305365 145.88405 1.5930001185490534 8680.718531692373 1.0 11.0369215 7.892306988055889
-13.769665 145.90443 2.240444607204861 8686.138411571363 1.0 10.974444 8.113332960340712
-13.290685 145.8772 2.9763336181640625 8690.634174638913 1.0 9.764167 12.447498321533203
-13.77027 145.90462 1.6833332909478083 8696.054058544014 1.0 10.821111 8.651112026638454
-13.307227 145.88477 2.3425002098083496 8700.549823389874 1.0 10.302499 10.505000432332357
-13.7627735 145.90842 1.6933002471923828 8705.969705005793 1.0 10.735 8.958999633789062
-13.282024 145.87755 0.98199995358785 8710.46545924058 1.0 11.9025 5.314999898274739
-13.771584 145.90587 1.9883001327514649 8715.885344419128 1.0 10.707999 9.05300064086914
-13.442669 145.8823 1.0948462853064904 8721.465074049953 1.1333333333333333 11.585334 6.259999084472656
-13.696027 145.9361 0.47542861529759 8725.801001131567 1.0 12.800001 3.7371428353445872
-13.334527 145.87479 0.6671428680419922 8730.713646612363 1.7692307692307692 44.659996 1.2675000031789143
-13.747097 145.91837 1.1560001373291016 8735.716626499016 2.0 13.7266655 2.8622220357259116
-13.306435 145.89099 1.0190834204355876 8740.212381418494 1.0 11.644166 5.958332697550456
-13.59895 145.88457 0.8517000198364257 8746.756184519065 1.5833333333333333 39.35583 5.26818154074929
-13.434502 145.91135 0.4742000102996826 8750.670017385983 1.5 18.116001 1.5879999160766602
-13.490769 145.8887 2.4727695171649637 8757.645915353283 2.8666666666666667 11.522666 7.304666646321615
-13.4697485 145.95515 1.876250147819519 8760.043706540717 1.0 10.905001 8.352499008178711
